y	age	job	marital	education	balance	housing	loan	contact	duration	previous	poutcome
0	58	management	divorced	tertiary	0	no	no	cellular	73	0	unknown
0	34	technician	single	secondary	95	no	no	cellular	119	0	unknown
0	39	management	single	tertiary	139	no	no	cellular	109	0	unknown
0	46	blue-collar	married	primary	0	no	no	cellular	65	0	unknown
1	34	technician	married	tertiary	149	no	no	cellular	739	0	unknown
0	52	blue-collar	married	secondary	-164	no	no	cellular	314	0	unknown
0	38	technician	married	secondary	196	no	no	cellular	252	0	unknown
0	33	management	single	tertiary	321	no	no	cellular	227	0	unknown
0	56	retired	married	secondary	415	no	no	cellular	158	0	unknown
0	53	blue-collar	married	primary	109	no	no	cellular	86	0	unknown
0	58	retired	married	tertiary	183	no	no	cellular	246	0	unknown
0	35	technician	divorced	secondary	308	no	no	cellular	77	0	unknown
0	33	technician	single	tertiary	99	no	no	cellular	296	0	unknown
0	31	management	single	tertiary	1536	no	no	cellular	234	0	unknown
0	52	management	married	secondary	189	no	no	cellular	90	0	unknown
0	38	technician	single	secondary	0	no	no	cellular	305	0	unknown
0	38	management	married	tertiary	546	no	no	cellular	82	0	unknown
0	44	management	divorced	tertiary	0	no	no	cellular	54	0	unknown
1	44	technician	married	secondary	267	no	no	cellular	520	0	unknown
0	46	blue-collar	married	primary	225	no	no	cellular	157	0	unknown
0	50	admin	married	secondary	-195	no	no	cellular	119	0	unknown
0	34	admin	married	secondary	36	no	no	cellular	192	0	unknown
0	30	management	single	tertiary	347	no	no	cellular	229	0	unknown
0	46	blue-collar	married	primary	-44	no	yes	telephone	16	0	unknown
0	30	technician	single	tertiary	1109	no	no	cellular	215	0	unknown
0	53	blue-collar	married	tertiary	0	no	no	cellular	107	0	unknown
0	50	self-employed	married	primary	0	no	no	cellular	125	0	unknown
0	59	retired	married	unknown	575	no	no	cellular	146	0	unknown
0	42	self-employed	married	secondary	357	no	no	cellular	94	0	unknown
0	56	management	married	tertiary	4889	no	no	cellular	705	0	unknown
0	55	blue-collar	married	primary	419	no	no	cellular	33	0	unknown
0	49	management	single	tertiary	0	no	no	cellular	205	0	unknown
0	34	management	single	tertiary	478	yes	no	cellular	73	0	unknown
0	31	technician	single	secondary	1	no	no	cellular	107	0	unknown
0	53	technician	married	secondary	0	no	no	cellular	77	0	unknown
0	34	technician	married	secondary	-172	no	no	cellular	177	0	unknown
0	32	management	single	tertiary	334	no	no	cellular	944	0	unknown
0	31	management	single	tertiary	10215	no	no	cellular	139	0	unknown
0	57	technician	married	secondary	20	no	no	cellular	119	0	unknown
0	48	management	married	tertiary	1335	no	no	cellular	492	0	unknown
0	37	management	married	tertiary	31	no	no	cellular	72	0	unknown
0	38	technician	married	tertiary	0	no	no	cellular	82	0	unknown
0	59	management	divorced	secondary	0	no	no	cellular	125	0	unknown
0	49	admin	married	secondary	0	no	no	cellular	115	0	unknown
0	41	management	married	tertiary	23	no	no	cellular	80	0	unknown
1	33	management	married	tertiary	4570	no	no	cellular	1258	0	unknown
0	35	management	married	tertiary	-126	no	no	cellular	82	0	unknown
0	32	technician	single	secondary	34	no	no	cellular	210	0	unknown
0	30	management	married	secondary	0	no	no	cellular	78	0	unknown
0	35	management	single	secondary	1048	no	no	cellular	362	0	unknown
1	53	blue-collar	married	secondary	25	no	no	cellular	528	0	unknown
0	43	technician	married	secondary	221	no	no	cellular	73	0	unknown
0	36	management	single	tertiary	0	no	no	cellular	136	0	unknown
0	32	technician	single	tertiary	388	yes	no	cellular	119	0	unknown
0	46	technician	divorced	secondary	447	no	yes	cellular	314	0	unknown
0	52	blue-collar	married	primary	796	no	no	cellular	150	0	unknown
0	43	technician	married	secondary	328	no	no	cellular	79	0	unknown
0	46	services	married	primary	599	no	no	cellular	257	0	unknown
0	35	management	married	tertiary	3168	no	no	cellular	24	0	unknown
0	30	technician	single	tertiary	0	no	no	cellular	69	0	unknown
0	33	management	married	tertiary	4636	no	no	cellular	129	0	unknown
1	55	blue-collar	married	unknown	890	no	no	cellular	1329	0	unknown
0	55	self-employed	married	secondary	100	no	no	cellular	358	0	unknown
0	49	technician	married	secondary	1982	yes	yes	cellular	73	0	unknown
0	40	self-employed	married	secondary	0	no	no	cellular	55	0	unknown
0	48	technician	married	secondary	23495	no	no	cellular	63	0	unknown
0	35	technician	married	secondary	19	no	no	cellular	268	0	unknown
0	51	management	married	tertiary	0	no	no	cellular	111	0	unknown
0	58	management	single	tertiary	0	no	no	cellular	72	0	unknown
0	58	blue-collar	married	secondary	371	no	no	cellular	73	0	unknown
0	37	management	single	tertiary	767	no	no	cellular	160	0	unknown
0	60	blue-collar	married	primary	864	no	no	telephone	67	0	unknown
0	36	management	single	tertiary	1520	no	no	cellular	101	0	unknown
0	45	housemaid	married	secondary	1623	no	no	cellular	192	0	unknown
0	33	self-employed	married	tertiary	215	no	yes	cellular	286	0	unknown
0	52	blue-collar	married	primary	994	no	no	cellular	109	0	unknown
0	35	technician	divorced	secondary	54	no	no	cellular	73	0	unknown
0	36	technician	single	tertiary	1324	no	no	cellular	85	0	unknown
0	31	technician	single	secondary	125	no	no	cellular	78	0	unknown
0	57	housemaid	married	secondary	0	no	no	cellular	197	0	unknown
0	30	management	single	tertiary	370	no	no	cellular	64	0	unknown
0	55	blue-collar	married	tertiary	1341	no	no	cellular	46	0	unknown
0	32	technician	single	secondary	90	no	no	cellular	278	0	unknown
0	35	technician	single	tertiary	296	no	no	cellular	91	0	unknown
0	54	housemaid	married	primary	179	no	no	cellular	132	0	unknown
0	35	technician	married	secondary	13	no	no	cellular	94	0	unknown
0	32	management	single	tertiary	0	no	no	cellular	148	0	unknown
0	31	technician	single	secondary	5	no	no	cellular	121	0	unknown
0	57	blue-collar	married	primary	1075	no	no	cellular	164	0	unknown
0	32	self-employed	married	tertiary	3601	no	no	cellular	171	0	unknown
0	55	blue-collar	married	primary	396	no	no	cellular	74	0	unknown
0	55	housemaid	married	secondary	139	no	no	cellular	256	0	unknown
0	34	technician	single	secondary	559	no	no	cellular	259	0	unknown
1	46	management	single	tertiary	0	no	no	cellular	686	0	unknown
0	33	management	single	secondary	-298	no	no	cellular	168	0	unknown
0	32	technician	single	secondary	0	no	no	cellular	114	0	unknown
0	49	housemaid	married	secondary	211	no	no	cellular	220	0	unknown
0	36	technician	married	tertiary	473	no	no	cellular	72	0	unknown
0	44	management	divorced	tertiary	-26	no	no	cellular	92	0	unknown
0	46	admin	married	secondary	154	no	no	cellular	58	0	unknown
0	36	management	divorced	tertiary	276	yes	no	cellular	131	0	unknown
0	53	services	married	primary	6	no	no	cellular	80	0	unknown
0	32	management	married	tertiary	282	no	no	cellular	92	0	unknown
0	52	services	married	secondary	145	no	no	cellular	205	0	unknown
0	50	housemaid	married	secondary	195	no	no	cellular	168	0	unknown
0	33	technician	single	secondary	80	no	no	cellular	572	0	unknown
1	46	services	married	secondary	273	no	no	cellular	565	0	unknown
0	50	entrepreneur	married	secondary	7907	yes	yes	cellular	363	0	unknown
0	57	retired	married	primary	333	no	no	unknown	336	0	unknown
0	52	management	married	tertiary	0	no	no	cellular	232	0	unknown
0	49	management	single	tertiary	11	no	no	cellular	251	0	unknown
0	36	technician	married	secondary	331	no	no	cellular	239	0	unknown
0	36	management	single	secondary	1898	yes	no	cellular	243	0	unknown
0	39	technician	married	secondary	13165	yes	yes	cellular	147	0	unknown
0	48	management	divorced	tertiary	2939	no	no	cellular	91	0	unknown
0	52	housemaid	married	primary	335	no	no	cellular	217	0	unknown
0	50	blue-collar	married	primary	1052	no	no	cellular	149	0	unknown
0	50	management	single	tertiary	0	no	no	cellular	128	0	unknown
0	33	management	single	tertiary	112	no	no	cellular	112	0	unknown
0	47	blue-collar	married	primary	9346	no	no	cellular	19	0	unknown
0	49	management	married	tertiary	234	no	no	cellular	55	0	unknown
0	35	management	single	tertiary	1496	yes	no	cellular	73	0	unknown
1	46	entrepreneur	married	tertiary	1920	no	no	cellular	604	0	unknown
0	52	technician	married	secondary	2944	no	no	cellular	22	0	unknown
0	58	retired	married	primary	701	no	no	cellular	137	0	unknown
0	43	management	married	tertiary	1	no	no	cellular	239	0	unknown
0	31	management	divorced	tertiary	-6	no	yes	cellular	119	0	unknown
0	30	technician	married	tertiary	296	no	no	cellular	1809	0	unknown
0	47	management	married	tertiary	5049	no	no	cellular	47	0	unknown
0	47	housemaid	divorced	secondary	26	no	no	cellular	48	0	unknown
0	31	management	single	secondary	2	no	no	cellular	65	0	unknown
0	30	management	married	tertiary	882	no	no	cellular	102	0	unknown
0	30	technician	married	secondary	817	yes	no	cellular	180	0	unknown
0	44	management	married	tertiary	1383	no	no	cellular	243	0	unknown
0	46	management	married	tertiary	144	no	no	cellular	79	0	unknown
0	30	management	married	tertiary	696	no	no	cellular	187	0	unknown
0	54	blue-collar	married	primary	2110	yes	no	cellular	120	0	unknown
0	49	admin	married	secondary	682	no	no	cellular	86	0	unknown
0	50	admin	married	primary	82	no	no	cellular	101	0	unknown
0	38	self-employed	married	tertiary	656	yes	no	cellular	508	0	unknown
0	54	unknown	married	primary	981	no	no	cellular	651	0	unknown
0	34	unemployed	married	tertiary	10	no	no	cellular	71	0	unknown
0	36	technician	married	tertiary	508	no	no	cellular	233	0	unknown
0	47	management	married	tertiary	286	no	no	cellular	557	0	unknown
0	36	management	divorced	tertiary	0	no	no	cellular	247	0	unknown
0	47	blue-collar	married	primary	469	no	no	telephone	208	0	unknown
0	49	management	married	tertiary	502	no	no	cellular	379	0	unknown
0	50	technician	married	secondary	0	no	no	telephone	295	0	unknown
0	59	housemaid	married	primary	57	no	no	cellular	212	0	unknown
0	34	management	married	secondary	857	yes	no	cellular	238	0	unknown
0	31	management	single	tertiary	-201	yes	no	cellular	81	0	unknown
0	36	technician	single	secondary	159	yes	no	cellular	251	0	unknown
0	30	unemployed	single	tertiary	463	no	no	cellular	374	0	unknown
0	41	technician	married	secondary	994	no	no	cellular	117	0	unknown
0	35	self-employed	married	secondary	1256	yes	no	cellular	73	0	unknown
0	31	management	single	tertiary	47	no	no	cellular	361	0	unknown
0	33	management	single	tertiary	71	no	no	cellular	107	0	unknown
0	32	management	single	tertiary	17	no	no	cellular	72	0	unknown
0	50	management	married	tertiary	72	no	no	cellular	171	0	unknown
0	39	management	single	tertiary	968	yes	no	cellular	199	0	unknown
0	41	technician	married	secondary	0	no	no	cellular	209	0	unknown
0	32	technician	single	tertiary	195	yes	no	cellular	239	0	unknown
0	35	technician	married	tertiary	1006	no	no	cellular	69	0	unknown
0	30	technician	single	secondary	3	no	no	cellular	198	0	unknown
0	32	management	married	tertiary	4	no	no	cellular	195	0	unknown
0	46	housemaid	married	primary	131	no	no	cellular	234	0	unknown
0	31	unknown	divorced	tertiary	137	no	no	cellular	385	0	unknown
0	57	retired	married	primary	318	no	no	cellular	371	0	unknown
0	39	management	married	tertiary	0	no	no	cellular	714	0	unknown
0	40	technician	married	tertiary	1207	no	no	cellular	105	0	unknown
0	60	retired	married	secondary	30	no	no	cellular	629	0	unknown
0	49	technician	married	tertiary	2950	yes	no	cellular	91	0	unknown
0	32	management	married	tertiary	141	yes	yes	cellular	10	0	unknown
0	34	management	single	secondary	0	no	no	cellular	132	0	unknown
1	59	admin	married	secondary	1575	yes	no	cellular	1241	0	unknown
0	34	management	single	tertiary	1336	no	no	cellular	217	0	unknown
0	33	entrepreneur	married	secondary	5809	yes	no	cellular	219	0	unknown
0	40	management	married	tertiary	0	no	no	cellular	61	0	unknown
0	32	management	single	tertiary	0	no	no	telephone	28	0	unknown
0	34	management	divorced	tertiary	140	no	no	cellular	80	0	unknown
0	43	technician	single	secondary	4990	yes	no	cellular	88	0	unknown
0	55	management	divorced	tertiary	1598	no	no	cellular	607	0	unknown
0	31	technician	single	secondary	354	no	yes	cellular	186	0	unknown
0	57	technician	married	secondary	0	no	no	cellular	527	0	unknown
0	36	technician	divorced	secondary	433	no	no	cellular	173	0	unknown
0	36	services	married	secondary	33	yes	yes	cellular	81	0	unknown
0	47	housemaid	married	secondary	443	no	no	cellular	222	0	unknown
0	32	technician	married	tertiary	0	no	no	cellular	277	0	unknown
0	32	management	married	tertiary	263	no	no	cellular	175	0	unknown
0	36	technician	single	secondary	664	no	no	cellular	309	0	unknown
0	35	technician	married	secondary	712	yes	yes	cellular	97	0	unknown
0	41	management	married	tertiary	527	no	no	cellular	96	0	unknown
0	51	blue-collar	married	secondary	548	no	no	cellular	511	0	unknown
0	45	technician	divorced	secondary	88	yes	no	cellular	55	0	unknown
0	34	management	married	secondary	42	no	no	cellular	82	0	unknown
0	31	technician	single	secondary	373	no	no	cellular	346	0	unknown
0	31	management	single	tertiary	55	no	no	cellular	215	0	unknown
0	59	retired	married	primary	0	no	no	cellular	347	0	unknown
0	32	technician	married	tertiary	43	no	no	cellular	154	0	unknown
0	47	services	married	secondary	2322	no	no	cellular	618	0	unknown
0	35	technician	single	secondary	127	no	no	cellular	203	0	unknown
0	59	retired	married	primary	0	no	no	cellular	460	0	unknown
0	56	admin	married	secondary	150	no	no	cellular	105	0	unknown
0	41	technician	married	secondary	65	no	no	cellular	157	0	unknown
0	36	management	single	tertiary	156	no	no	cellular	122	0	unknown
0	45	technician	married	tertiary	12766	no	no	cellular	129	0	unknown
0	31	technician	single	tertiary	336	no	no	cellular	661	0	unknown
0	37	management	married	secondary	261	no	no	cellular	296	0	unknown
0	31	management	single	tertiary	1308	no	no	cellular	323	0	unknown
0	45	management	married	tertiary	0	no	no	cellular	112	0	unknown
0	31	housemaid	single	tertiary	0	no	no	cellular	78	0	unknown
0	36	technician	married	secondary	287	no	no	cellular	381	0	unknown
0	30	technician	single	secondary	0	no	no	cellular	79	0	unknown
0	42	technician	divorced	secondary	2861	no	no	cellular	30	0	unknown
0	47	services	married	tertiary	871	no	no	cellular	602	0	unknown
0	37	technician	married	secondary	1725	no	no	cellular	75	0	unknown
0	31	management	single	tertiary	18	no	no	cellular	332	0	unknown
0	43	management	married	secondary	445	no	no	cellular	108	0	unknown
0	30	technician	single	tertiary	0	no	no	cellular	121	0	unknown
0	31	technician	married	secondary	298	no	no	cellular	436	0	unknown
0	30	self-employed	married	tertiary	-517	yes	yes	cellular	123	0	unknown
0	34	technician	single	tertiary	632	no	no	cellular	215	0	unknown
0	48	blue-collar	married	primary	2519	no	no	telephone	105	0	unknown
0	30	services	married	secondary	475	no	no	cellular	192	0	unknown
0	37	technician	married	tertiary	2043	no	no	cellular	143	0	unknown
0	53	unemployed	divorced	secondary	468	no	no	cellular	153	0	unknown
0	31	technician	divorced	tertiary	75	no	no	cellular	34	0	unknown
0	34	technician	married	tertiary	23	no	no	cellular	289	0	unknown
0	35	management	married	tertiary	94	no	no	cellular	239	0	unknown
0	47	blue-collar	married	secondary	4709	no	no	cellular	78	0	unknown
0	54	management	divorced	secondary	2762	no	no	cellular	309	0	unknown
0	59	admin	married	secondary	6264	no	no	cellular	353	0	unknown
0	45	services	married	secondary	1064	no	no	cellular	210	0	unknown
0	49	technician	married	secondary	702	no	no	telephone	145	0	unknown
0	38	housemaid	married	secondary	316	no	no	cellular	101	0	unknown
0	32	management	married	tertiary	26	no	no	cellular	222	0	unknown
0	46	housemaid	married	primary	304	no	no	cellular	166	0	unknown
0	55	blue-collar	married	secondary	176	no	yes	cellular	140	0	unknown
0	58	blue-collar	married	primary	4354	yes	no	cellular	98	0	unknown
0	51	technician	married	secondary	130	no	no	cellular	547	0	unknown
0	37	management	married	tertiary	49	no	yes	cellular	132	0	unknown
0	50	services	single	secondary	321	no	no	telephone	90	0	unknown
